benchmark,split,condition,name,target,config,method,thresholds,count,accuracy,dense_accuracy,delta,paired_ci95,matching_tokens,compared_tokens,token_agreement,sequence_exact_match,relative_accuracy,length_terminated,empty_outputs,overall_eligible,overall_skipped,overall_softmax_skipped,overall_pv_omitted,overall_compensated,overall_mass_sum,overall_rows,overall_error_sq,overall_dense_sq,overall_denominator_mass_sum,overall_same_budget_best_mass_sum,overall_wrongly_replaced_vs_mass,overall_unnecessarily_retained_vs_mass,overall_physical_sparsity,overall_pv_omission,overall_mass,overall_denominator_mass,overall_relative_error,overall_rescued_rows,overall_prefix_eligible,overall_prefix_skipped,overall_prefix_replaced,overall_canvas_eligible,overall_canvas_skipped,overall_canvas_replaced,overall_boundary_eligible,overall_boundary_skipped,overall_boundary_replaced,overall_softmax_sparsity,overall_compensation_fraction,overall_mass_selection_gap,overall_wrongly_replaced_fraction,overall_rescued_row_rate,overall_prefix_sparsity,overall_canvas_sparsity,overall_boundary_sparsity,global_eligible,global_skipped,global_softmax_skipped,global_pv_omitted,global_compensated,global_mass_sum,global_rows,global_error_sq,global_dense_sq,global_denominator_mass_sum,global_same_budget_best_mass_sum,global_wrongly_replaced_vs_mass,global_unnecessarily_retained_vs_mass,global_physical_sparsity,global_pv_omission,global_mass,global_denominator_mass,global_relative_error,global_rescued_rows,global_prefix_eligible,global_prefix_skipped,global_prefix_replaced,global_canvas_eligible,global_canvas_skipped,global_canvas_replaced,global_boundary_eligible,global_boundary_skipped,global_boundary_replaced,global_softmax_sparsity,global_compensation_fraction,global_mass_selection_gap,global_wrongly_replaced_fraction,global_rescued_row_rate,global_prefix_sparsity,global_canvas_sparsity,global_boundary_sparsity,local_eligible,local_skipped,local_softmax_skipped,local_pv_omitted,local_compensated,local_mass_sum,local_rows,local_error_sq,local_dense_sq,local_denominator_mass_sum,local_same_budget_best_mass_sum,local_wrongly_replaced_vs_mass,local_unnecessarily_retained_vs_mass,local_physical_sparsity,local_pv_omission,local_mass,local_denominator_mass,local_relative_error,local_rescued_rows,local_prefix_eligible,local_prefix_skipped,local_prefix_replaced,local_canvas_eligible,local_canvas_skipped,local_canvas_replaced,local_boundary_eligible,local_boundary_skipped,local_boundary_replaced,local_softmax_sparsity,local_compensation_fraction,local_mass_selection_gap,local_wrongly_replaced_fraction,local_rescued_row_rate,local_prefix_sparsity,local_canvas_sparsity,local_boundary_sparsity,overall_mass_sample_p10_p50_p90,overall_relative_error_sample_p10_p50_p90,overall_physical_sparsity_sample_p10_p50_p90,global_mass_sample_p10_p50_p90,global_relative_error_sample_p10_p50_p90,global_physical_sparsity_sample_p10_p50_p90,local_mass_sample_p10_p50_p90,local_relative_error_sample_p10_p50_p90,local_physical_sparsity_sample_p10_p50_p90,equal_task_macro,dense_equal_task_macro,correct,unparsed_answers
aime26,noncalibration24,jl_gaussian_r24_s50,jl_gaussian_r24,0.5,"{""family"": ""gaussian"", ""rank"": 24}",centered,"{""global"": {""log_threshold"": -1.2361350059509277}, ""local"": {""log_threshold"": -0.7595282196998596}}",24,0.5833333333333334,0.5833333333333334,0.0,"(-0.16666666666666666, 0.16666666666666666)",1598,32958,0.04848595181746465,0.0,1.0,4,0,42584960.0,21629203.0,0.0,21629203.0,0.0,249090663.96813622,339886080.0,2257571189.182366,36137359706.157715,249090663.96813622,298446744.2573223,6814583.0,6814583.0,0.507907087384842,0.507907087384842,0.7328651528422,0.7328651528422,0.24994388598118716,0.0,29308160.0,16053415.0,16053415.0,10621440.0,4742439.0,4742439.0,2655360.0,833349.0,833349.0,0.0,0.0,0.14521359712403076,0.16002323355475737,0.0,0.5477455766585142,0.4464968026934201,0.31383654193781635,8232160.0,4167834.0,0.0,4167834.0,0.0,44741592.311106205,56647680.0,316619649.6670957,10267473005.584473,44741592.311106205,48486007.54966164,977434.0,977434.0,0.506286806864784,0.506286806864784,0.7898221482522533,0.7898221482522533,0.17560510906986546,0.0,6019360.0,3300037.0,3300037.0,1770240.0,752286.0,752286.0,442560.0,115511.0,115511.0,0.0,0.0,0.06610006338398026,0.11873360090182893,0.0,0.5482371880066984,0.4249627169197397,0.261006417208966,34352800.0,17461369.0,0.0,17461369.0,0.0,204349071.65703002,283238400.0,1940951539.5152702,25869886700.573242,204349071.65703002,249960736.70766068,5837149.0,5837149.0,0.5082953645699914,0.5082953645699914,0.7214737537601894,0.7214737537601894,0.2739113843312327,0.0,23288800.0,12753378.0,12753378.0,8851200.0,3990153.0,3990153.0,2212800.0,717838.0,717838.0,0.0,0.0,0.16103630387204088,0.1699177068535898,0.0,0.5476185119027172,0.4508036198481562,0.32440256688358643,"[0.7037328546622899, 0.7536982437626772, 0.7945442516050332]","[0.21121974471444915, 0.24253175752350006, 0.26832285708478615]","[0.46697902333448, 0.5026566406257795, 0.5189236863866774]","[0.7382582840749146, 0.8348122769354165, 0.871599410487196]","[0.13446728797907165, 0.15219746939739875, 0.1991066832981297]","[0.3622765260977523, 0.4627575438906016, 0.5531044412327766]","[0.6936019920220408, 0.7364429170618907, 0.7791332198286005]","[0.2352347765463795, 0.2666434971123033, 0.2930732052285579]","[0.4860705642921351, 0.5077814397953486, 0.5201617076083495]",0.5833333333333334,0.5833333333333334,14.0,0
aime26,noncalibration24,jl_gaussian_r2_s50,jl_gaussian_r2,0.5,"{""family"": ""gaussian"", ""rank"": 2}",centered,"{""global"": {""log_threshold"": -1.2668640613555908}, ""local"": {""log_threshold"": -0.8551128506660461}}",24,0.5416666666666666,0.5833333333333334,-0.041666666666666664,"(-0.25, 0.16666666666666666)",1655,34683,0.0477179021422599,0.0,0.9285714285714285,5,0,46075760.0,23171437.0,0.0,23171437.0,0.0,263869607.82188007,361881600.0,3000318230.6161294,38143486292.43396,263869607.82188007,317046774.187047,7375422.0,7375422.0,0.5028986391108904,0.5028986391108904,0.729160056277744,0.729160056277744,0.2804616392254183,0.0,31939760.0,17277284.0,17277284.0,11308800.0,4941578.0,4941578.0,2827200.0,952575.0,952575.0,0.0,0.0,0.14694631162558952,0.1600716298548304,0.0,0.5409334321860904,0.43696749434069043,0.33693230050933787,9221760.0,4775191.0,0.0,4775191.0,0.0,47149626.71321297,60313600.0,440801184.04672056,10825245090.444092,47149626.71321297,51094658.795760155,1075974.0,1075974.0,0.5178177484558262,0.5178177484558262,0.7817412111565711,0.7817412111565711,0.20179133210203604,0.0,6865760.0,3839795.0,3839795.0,1884800.0,800567.0,800567.0,471200.0,134829.0,134829.0,0.0,0.0,0.06540866541786906,0.11667772746200292,0.0,0.5592672916035515,0.42474904499151106,0.28613964346349746,36854000.0,18396246.0,0.0,18396246.0,0.0,216719981.1086671,301568000.0,2559517046.569409,27318241201.98987,216719981.1086671,265952115.39128685,6299448.0,6299448.0,0.4991655179899061,0.4991655179899061,0.7186438253019787,0.7186438253019787,0.3060924697439723,0.0,25074000.0,13437489.0,13437489.0,9424000.0,4141011.0,4141011.0,2356000.0,817746.0,817746.0,0.0,0.0,0.1632538408671336,0.17092983122591848,0.0,0.5359132567599905,0.43941118421052633,0.3470908319185059,"[0.7011057240775631, 0.7439403089519372, 0.7970673725585322]","[0.23334839895268655, 0.2707100098882678, 0.2945773987011639]","[0.4585966159064349, 0.4943184375055386, 0.5140112701547073]","[0.7264799954138782, 0.8136985195418334, 0.8621250588527323]","[0.1653041823636352, 0.19383505210047858, 0.2252757979806906]","[0.3572261830477604, 0.448987042401318, 0.5554038288076419]","[0.6953522178233974, 0.728981359354202, 0.7829394371601429]","[0.2576504153693715, 0.29870835329539347, 0.3209068690887827]","[0.47845400709584535, 0.49603405786046306, 0.5092316042592835]",0.5416666666666666,0.5833333333333334,13.0,0
aime26,noncalibration24,jl_gaussian_r32_s50,jl_gaussian_r32,0.5,"{""family"": ""gaussian"", ""rank"": 32}",centered,"{""global"": {""log_threshold"": -1.2361350059509277}, ""local"": {""log_threshold"": -0.7595282196998596}}",24,0.5,0.5833333333333334,-0.08333333333333333,"(-0.2916666666666667, 0.125)",1589,33372,0.0476147668704303,0.0,0.8571428571428571,4,0,41022720.0,20802026.0,0.0,20802026.0,0.0,240669154.61830795,327843840.0,2180709587.200531,34809132045.4314,240669154.61830795,288400619.3005681,6475443.0,6475443.0,0.5070854882367625,0.5070854882367625,0.7340969243720057,0.7340969243720057,0.25029508367923986,0.0,28216320.0,15442518.0,15442518.0,10245120.0,4541388.0,4541388.0,2561280.0,818120.0,818120.0,0.0,0.0,0.14559207420905074,0.15785016205653843,0.0,0.547290291575939,0.4432732852323838,0.31941841579210395,8138720.0,4156058.0,0.0,4156058.0,0.0,43365877.182463646,54640640.0,298885233.90603036,9920580923.877686,43365877.182463646,46879291.268339634,942682.0,942682.0,0.5106525350423654,0.5106525350423654,0.7936560988755558,0.7936560988755558,0.17357360271509248,0.0,6004320.0,3331621.0,3331621.0,1707520.0,717639.0,717639.0,426880.0,106798.0,106798.0,0.0,0.0,0.06430038311915798,0.11582681306151336,0.0,0.5548706597916166,0.42028146083208395,0.2501827211394303,32884000.0,16645968.0,0.0,16645968.0,0.0,197303277.4358443,273203200.0,1881824353.2945006,24888551121.55371,197303277.4358443,241521328.03222847,5532761.0,5532761.0,0.5062026517455297,0.5062026517455297,0.7221850894712958,0.7221850894712958,0.27497279919913153,0.0,22212000.0,12110897.0,12110897.0,8537600.0,3823749.0,3823749.0,2134400.0,711322.0,711322.0,0.0,0.0,0.1618504124270293,0.1682508514779224,0.0,0.5452411759409328,0.4478716501124438,0.3332655547226387,"[0.7044266014867733, 0.7534073742576709, 0.8069176696050085]","[0.2006757937997999, 0.24234262382065969, 0.26869080778780224]","[0.4591430383441092, 0.4976255233472283, 0.526678023112126]","[0.7427575207010024, 0.8397494364454929, 0.8868179973618728]","[0.12680677157067835, 0.15029772550649517, 0.19889522061198944]","[0.3590633348651961, 0.4379029305222558, 0.5635691335765345]","[0.6962359057262724, 0.7376130506110287, 0.7904964094561053]","[0.22466325049905625, 0.26865042285881036, 0.29443653043431806]","[0.4796974850368324, 0.5054297757170281, 0.5204403795162873]",0.5,0.5833333333333334,12.0,0
aime26,noncalibration24,jl_gaussian_r4_s50,jl_gaussian_r4,0.5,"{""family"": ""gaussian"", ""rank"": 4}",centered,"{""global"": {""log_threshold"": -1.2361350059509277}, ""local"": {""log_threshold"": -0.7595282196998596}}",24,0.4583333333333333,0.5833333333333334,-0.125,"(-0.2916666666666667, 0.041666666666666664)",1588,34376,0.04619501978124273,0.0,0.7857142857142856,4,0,44915120.0,22983266.0,0.0,22983266.0,0.0,258363786.23436943,358318080.0,2798967089.15004,38004433879.305756,258363786.23436943,312559351.05722046,7206576.0,7206576.0,0.5117044327166442,0.5117044327166442,0.7210459104781133,0.7210459104781133,0.27138245206025174,0.0,30918320.0,17012614.0,17012614.0,11197440.0,5046525.0,5046525.0,2799360.0,924127.0,924127.0,0.0,0.0,0.15124987503519507,0.1604487753789815,0.0,0.5502438036736795,0.4506856031378601,0.33012081332876086,8755520.0,4413580.0,0.0,4413580.0,0.0,47334937.28795028,59719680.0,358984998.7866457,10835395316.78247,47334937.28795028,51342378.99655914,1026637.0,1026637.0,0.5040911333650085,0.5040911333650085,0.7926187362013708,0.7926187362013708,0.18201860015324606,0.0,6422720.0,3514124.0,3514124.0,1866240.0,782244.0,782244.0,466560.0,117212.0,117212.0,0.0,0.0,0.06710420599388453,0.11725597109023793,0.0,0.5471395296696726,0.4191550925925926,0.25122599451303157,36159600.0,18569686.0,0.0,18569686.0,0.0,211028848.94641915,298598400.0,2439982090.3633947,27169038562.523285,211028848.94641915,261216972.06066132,6179939.0,6179939.0,0.5135478821668381,0.5135478821668381,0.7067313453334617,0.7067313453334617,0.29967891261585833,0.0,24495600.0,13498490.0,13498490.0,9331200.0,4264281.0,4264281.0,2332800.0,806915.0,806915.0,0.0,0.0,0.1680790088434572,0.1709072832664078,0.0,0.551057740982054,0.45699170524691357,0.3458997770919067,"[0.6998789878350267, 0.7373733822577659, 0.7859853300060253]","[0.22843679601634734, 0.2620101162669216, 0.28741663670812206]","[0.46789274236922074, 0.5065006996476407, 0.5280034451374155]","[0.758426915261228, 0.8188130376892013, 0.8782319276088513]","[0.14144996864415324, 0.1678658670662624, 0.19912949257553272]","[0.34712213845777934, 0.475308396639549, 0.547928407637294]","[0.685338007659207, 0.720016569235497, 0.7677061947698549]","[0.25650439549081977, 0.2918573153083851, 0.3143486050741524]","[0.49204686315150903, 0.5109790336432689, 0.5233379508688071]",0.4583333333333333,0.5833333333333334,11.0,0
aime26,noncalibration24,jl_gaussian_r8_s50,jl_gaussian_r8,0.5,"{""family"": ""gaussian"", ""rank"": 8}",centered,"{""global"": {""log_threshold"": -1.268207311630249}, ""local"": {""log_threshold"": -0.7595282196998596}}",24,0.5416666666666666,0.5833333333333334,-0.041666666666666664,"(-0.16666666666666666, 0.08333333333333333)",1566,35439,0.0441886057733006,0.0,0.9285714285714285,5,0,50746480.0,25792617.0,0.0,25792617.0,0.0,283736856.15079105,392724480.0,2961138131.5148005,41658168176.11307,283736856.15079105,344599568.16977215,8264649.0,8264649.0,0.5082641594057361,0.5082641594057361,0.7224832435981354,0.7224832435981354,0.26661172755751394,0.0,35405680.0,19305634.0,19305634.0,12272640.0,5436173.0,5436173.0,3068160.0,1050810.0,1050810.0,0.0,0.0,0.1549756002451925,0.1628615226120117,0.0,0.5452694031014232,0.44295057950041716,0.3424886576971214,10185280.0,5031820.0,0.0,5031820.0,0.0,52173032.609641075,65454080.0,345349865.8244307,11799405782.831055,52173032.609641075,56522459.19460392,1240601.0,1240601.0,0.49402863740613906,0.49402863740613906,0.7970936664244777,0.7970936664244777,0.17108013228446545,0.0,7628480.0,4054141.0,4054141.0,2045440.0,843278.0,843278.0,511360.0,134401.0,134401.0,0.0,0.0,0.06645004535947713,0.121803327939929,0.0,0.5314480735349637,0.4122721761576971,0.26283049123904884,40561200.0,20760797.0,0.0,20760797.0,0.0,231563823.54114997,327270400.0,2615788265.6903696,29858762393.282013,231563823.54114997,288077108.9751682,7024048.0,7024048.0,0.5118388262674675,0.5118388262674675,0.707561159032867,0.707561159032867,0.2959820625243986,0.0,27777200.0,15251493.0,15251493.0,10227200.0,4592895.0,4592895.0,2556800.0,916409.0,916409.0,0.0,0.0,0.17268071122233558,0.17317160241807442,0.0,0.5490651685555059,0.4490862601689612,0.3584202909887359,"[0.6997258454717755, 0.7369261918979247, 0.7890066787229627]","[0.2200452718545355, 0.2614948694046024, 0.27995174627373015]","[0.471152409170779, 0.5033190370686762, 0.5176074191620844]","[0.7633783515961923, 0.8203024954879847, 0.8793363679857238]","[0.1320364349055694, 0.162218998608407, 0.18620767086282164]","[0.35622316986092606, 0.45579194157451686, 0.5279157585321493]","[0.6846619477499793, 0.7182603276118633, 0.7709558874797515]","[0.24666333865615753, 0.2919944519566885, 0.3108658983384515]","[0.4926703354978355, 0.5106235769746661, 0.5232517428756137]",0.5416666666666666,0.5833333333333334,13.0,0
aime26,noncalibration24,mass_s50,mass,0.5,"{""method"": ""mass""}",mass,"{""global"": {""dense_unattainable"": false, ""log_threshold"": -0.045639991760253906}, ""local"": {""dense_unattainable"": false, ""log_threshold"": -0.018442153930664062}}",24,0.4583333333333333,0.5833333333333334,-0.125,"(-0.2916666666666667, 0.041666666666666664)",1354,35575,0.038060435699226985,0.0,0.7857142857142856,6,0,48468400.0,25015154.0,25015154.0,25015154.0,0.0,286861263.84552574,382771200.0,3811491712.1021595,41680842868.47131,286861263.84552574,331080813.5044551,6909457.0,6909457.0,0.5161126424639559,0.5161126424639559,0.7494327259875501,0.7494327259875501,0.3023982291113767,0.0,33516400.0,17774820.0,17774820.0,11961600.0,6065475.0,6065475.0,2990400.0,1174859.0,1174859.0,0.5161126424639559,0.0,0.11552475645745905,0.14255591271838972,0.0,0.5303320165650249,0.5070789024879615,0.39287687265917604,9656000.0,5136465.0,5136465.0,5136465.0,0.0,49050030.145478725,63795200.0,642952611.9817342,11573023450.749268,49050030.145478725,53144668.869663715,1028878.0,1028878.0,0.5319454225352113,0.5319454225352113,0.7688670957294393,0.7688670957294393,0.2357035186861342,0.0,7164000.0,4008795.0,4008795.0,1993600.0,984457.0,984457.0,498400.0,143213.0,143213.0,0.5319454225352113,0.0,0.06418411924698081,0.10655323115161558,0.0,0.5595749581239531,0.4938086878009631,0.2873455056179775,38812400.0,19878689.0,19878689.0,19878689.0,0.0,237811233.70004702,318976000.0,3168539100.120425,30107819417.722046,237811233.70004702,277936144.6347914,5880579.0,5880579.0,0.5121736609949398,0.5121736609949398,0.7455458520391722,0.7455458520391722,0.32440675150121684,0.0,26352400.0,13766025.0,13766025.0,9968000.0,5081018.0,5081018.0,2492000.0,1031646.0,1031646.0,0.5121736609949398,0.0,0.1257928838995547,0.15151289278684132,0.0,0.5223822118668509,0.5097329454253612,0.4139831460674157,"[0.7255916128301736, 0.7621012699444919, 0.7935310711197006]","[0.2866299095872608, 0.29944017692949415, 0.3152611998469206]","[0.49317267011489074, 0.5121892770685587, 0.5294558974731526]","[0.7254708261763015, 0.8017568286327967, 0.8462622092078649]","[0.20593916999720785, 0.2208804250100485, 0.25539640150900017]","[0.39067805514946335, 0.4889651062133308, 0.577700757201588]","[0.7233363133690207, 0.7561137254892316, 0.7836147943715384]","[0.31110418407045093, 0.32333519000720595, 0.3350598678120735]","[0.4929169189764861, 0.5164796676706913, 0.53083610056926]",0.4583333333333333,0.5833333333333334,11.0,0
longbench_v2,calibration6,blasst_aggressive_s50,blasst_aggressive,0.5,"{""method"": ""blasst""}",blasst,"{""global"": {""cap_one"": false, ""log_scale"": 8.361061096191433, ""source"": ""Historical scalar warm start; must reverify on the new12 calibration examples""}, ""local"": {""cap_one"": false, ""log_scale"": 8.37258338928229, ""source"": ""Historical scalar warm start; must reverify on the new12 calibration examples""}}",6,0.3333333333333333,0.16666666666666666,0.16666666666666666,"(0.0, 0.5)",249,3620,0.06878453038674033,0.0,2.0,0,0,32095680.0,15709624.0,15709624.0,15709624.0,0.0,30402322.36086011,40181760.0,476985860.8426267,3991682292.338257,30402322.36086011,36246313.8995018,2688827.0,2688827.0,0.4894622578490314,0.4894622578490314,0.7566199778421878,0.7566199778421878,0.3456804105211649,0.0,30531840.0,15081033.0,15081033.0,1255680.0,483536.0,483536.0,308160.0,145055.0,145055.0,0.4894622578490314,0.0,0.1454389140406416,0.08377535543724264,0.0,0.4939444527417935,0.385079001019368,0.4707132658359294,27125280.0,13306103.0,13306103.0,13306103.0,0.0,6030377.674779892,6696960.0,23319745.560609408,1013161673.4013672,6030377.674779892,6119671.846221924,1782430.0,1782430.0,0.4905425123722225,0.4905425123722225,0.900464938536275,0.900464938536275,0.15171290610521176,0.0,26869440.0,13274076.0,13274076.0,209280.0,31052.0,31052.0,46560.0,975.0,975.0,0.4905425123722225,0.0,0.013333538119091626,0.0657110267617514,0.0,0.49402131194397797,0.14837538226299693,0.020940721649484535,4970400.0,2403521.0,2403521.0,2403521.0,0.0,24371944.686080217,33484800.0,453666115.2820173,2978520618.9368896,24371944.686080217,30126642.053279877,906397.0,906397.0,0.48356691614356995,0.48356691614356995,0.7278509857033704,0.7278509857033704,0.3902724240432046,0.0,3662400.0,1806957.0,1806957.0,1046400.0,452484.0,452484.0,261600.0,144080.0,144080.0,0.48356691614356995,0.0,0.1718599892249516,0.18235896507323354,0.0,0.49338057011795544,0.4324197247706422,0.5507645259938838,"[0.7422619859395096, 0.7492794984383488, 0.7719697766885774]","[0.32872613263485395, 0.3550215657129616, 0.362052057441267]","[0.46912245178405737, 0.5006712723928821, 0.5134908711347075]","[0.8852083597345175, 0.8934451393911893, 0.9127222437685114]","[0.1349141919616524, 0.15547762061122422, 0.17374137890328542]","[0.46730550405419286, 0.5026414820468355, 0.5193481241180682]","[0.7108561409535059, 0.7217090478641688, 0.7453731758832047]","[0.37119645652043276, 0.399277650201493, 0.4086742289449904]","[0.4789656432748538, 0.48181727666868324, 0.4899221705608184]",0.3333333333333333,0.16666666666666666,2.0,0
longbench_v2,calibration6,blasst_original_s50,blasst_original,0.5,"{""method"": ""blasst""}",blasst,"{""global"": {""cap_one"": true, ""log_scale"": 8.361061096191433, ""source"": ""Historical scalar warm start; must reverify on the new12 calibration examples""}, ""local"": {""cap_one"": true, ""log_threshold"": 0.0, ""source"": ""Historical scalar warm start; must reverify on the new12 calibration examples""}}",6,0.16666666666666666,0.16666666666666666,0.0,"(0.0, 0.0)",200,3451,0.05795421616922631,0.0,1.0,0,0,23929120.0,11314740.0,11314740.0,11314740.0,0.0,28124549.229642868,29982720.0,54743771.42026973,3102000444.87442,28124549.229642868,29114544.08189392,1677414.0,1677414.0,0.4728439658457979,0.4728439658457979,0.9380252768809123,0.9380252768809123,0.13284537189299936,0.0,22762880.0,11081517.0,11081517.0,936960.0,197258.0,197258.0,229280.0,35965.0,35965.0,0.4728439658457979,0.0,0.03301884726439272,0.07009927653001866,0.0,0.48682403105406696,0.21052979849726777,0.1568606071179344,20220320.0,10467155.0,10467155.0,10467155.0,0.0,4482421.285985947,4997120.0,19438314.325322602,793960831.3203125,4482421.285985947,4549515.387123108,1294049.0,1294049.0,0.5176552596595899,0.5176552596595899,0.8970009297327154,0.8970009297327154,0.15646952399935585,0.0,20030080.0,10441772.0,10441772.0,156160.0,24538.0,24538.0,34080.0,845.0,845.0,0.5176552596595899,0.0,0.013426553922491606,0.06399745404622677,0.0,0.521304557944851,0.15713370901639345,0.024794600938967137,3708800.0,847585.0,847585.0,847585.0,0.0,23642127.94365692,24985600.0,35305457.09494712,2308039613.5541077,23642127.94365692,24565028.694770813,383365.0,383365.0,0.22853348792062123,0.22853348792062123,0.9462301463105517,0.9462301463105517,0.1236799468878853,0.0,2732800.0,639745.0,639745.0,780800.0,172720.0,172720.0,195200.0,35120.0,35120.0,0.22853348792062123,0.0,0.03693730593277294,0.10336631794650561,0.0,0.23409872658079625,0.22120901639344262,0.17991803278688526,"[0.9356315682800402, 0.9390542598928335, 0.9405633149763364]","[0.1303238420621302, 0.13200468970197238, 0.13506458782212755]","[0.4431322445710058, 0.47177570165890564, 0.5016193697233609]","[0.8868262913265121, 0.8946473440520797, 0.9051891035092994]","[0.14309405203964257, 0.15729705667857807, 0.17456287481631977]","[0.4827430264768401, 0.5163141049361026, 0.5519348276745789]","[0.943071950561374, 0.9471144801712912, 0.9507799932688085]","[0.11197217998152316, 0.12215117645005254, 0.13157325808564554]","[0.20966734407429088, 0.22983239118691157, 0.24456429655870443]",0.16666666666666666,0.16666666666666666,1.0,0
longbench_v2,calibration6,dense,dense,0.0,{},dense,,6,0.16666666666666666,0.16666666666666666,0.0,"(0.0, 0.0)",3390,3390,1.0,1.0,1.0,0,0,25229920.0,0.0,0.0,0.0,0.0,31580160.0,31580160.0,0.0,3309842090.4704285,31580160.0,31580160.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23999360.0,0.0,0.0,986880.0,0.0,0.0,243680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21323520.0,0.0,0.0,0.0,0.0,5263360.0,5263360.0,0.0,861970967.1230469,5263360.0,5263360.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21120960.0,0.0,0.0,164480.0,0.0,0.0,38080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3906400.0,0.0,0.0,0.0,0.0,26316800.0,26316800.0,0.0,2447871123.3473816,26316800.0,26316800.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2878400.0,0.0,0.0,822400.0,0.0,0.0,205600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[1.0, 1.0, 1.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.16666666666666666,0.16666666666666666,1.0,0
longbench_v2,calibration6,full_centered_s50,full_centered,0.5,"{""family"": ""identity""}",centered,"{""global"": {""log_threshold"": -5.017964839935303}, ""local"": {""log_threshold"": -0.7310190200805664}}",6,0.16666666666666666,0.16666666666666666,0.0,"(0.0, 0.0)",161,3627,0.044389302453818585,0.0,1.0,0,0,40516160.0,21494821.0,0.0,21494821.0,0.0,36957689.60221316,50749440.0,402210016.4118422,5039302313.965088,36957689.60221316,46301391.13043594,5208328.0,5208328.0,0.5305246351085592,0.5305246351085592,0.7282383727231898,0.7282383727231898,0.28251481979669074,0.0,38544000.0,20764782.0,20764782.0,1585920.0,560632.0,560632.0,386240.0,169407.0,169407.0,0.0,0.0,0.1841143769906187,0.12854939856096925,0.0,0.5387292963885429,0.3535058514931396,0.4386055302402651,34238560.0,18389994.0,0.0,18389994.0,0.0,7523011.394378662,8458240.0,16896121.84200117,1321245912.871338,7523011.394378662,7750631.6675338745,3946687.0,3946687.0,0.5371135351486744,0.5371135351486744,0.8894298807291662,0.8894298807291662,0.1130841369550752,0.0,33918400.0,18362042.0,18362042.0,264320.0,27864.0,27864.0,55840.0,88.0,88.0,0.0,0.0,0.02691106816018609,0.11527023916893701,0.0,0.541359321194396,0.10541767554479418,0.0015759312320916905,6277600.0,3104827.0,0.0,3104827.0,0.0,29434678.207834493,42291200.0,385313894.5698411,3718056401.09375,29434678.207834493,38550759.46290207,1261641.0,1261641.0,0.4945882184274245,0.4945882184274245,0.6960000711219945,0.6960000711219945,0.32192102978974346,0.0,4625600.0,2402740.0,2402740.0,1321600.0,532768.0,532768.0,330400.0,169319.0,169319.0,0.0,0.0,0.21555503875670531,0.20097505416082578,0.0,0.5194439640262885,0.40312348668280873,0.5124667070217918,"[0.7019660127605682, 0.7262177956505095, 0.7446935969810842]","[0.2641591365670243, 0.2938603542622655, 0.30414108765769265]","[0.4874035062754355, 0.5493867269949391, 0.5713214240774636]","[0.8695861542341613, 0.888200510571187, 0.9028312053491494]","[0.10115907666982306, 0.1121307478068283, 0.13197061256552883]","[0.4850216681923224, 0.5588945523157292, 0.5861865333713621]","[0.6659377948244414, 0.6952526029206278, 0.7141389146946255]","[0.3021148140536012, 0.33403749887133927, 0.34551721275880953]","[0.48863706563706566, 0.49404097212370546, 0.5058769645467837]",0.16666666666666666,0.16666666666666666,1.0,0
